XYDATA,128_03,32_01,32_02,32_03,64_01,64_02,64_03,128_01,128_02,4_02,4_03,8_01,8_02,8_03,16_01,16_02,16_03,0.2_03,1_01,1_02,1_03,2_01,2_02,2_03,4_01,0.2_02,0.2_01,0.1_03,0.1_02,0.1_01
3309.1099,501.171,495.348,497.02,499.07,497.336,499.044,497.215,503.251,503.359,497.664,497.346,497.818,494.514,497.244,497.822,495.309,498.441,495.801,497.287,493.313,495.729,496.068,494.805,494.074,496.346,496.781,501.425,496.092,496.468,496.89
3310.1099,503.904,497.447,497.978,499.017,498.46,500.979,497.971,501.551,501.528,497.048,497.497,496.072,493.455,498.042,495.471,495.834,500.488,496.5,494.047,493.947,497.015,495.018,497.431,494.474,495.017,496.062,499.12,498.002,495.53,494.052
3311.1099,505.726,497.879,498.191,498.474,499.152,500.341,498.629,501.095,502.305,495.369,497.347,494.354,496.241,495.414,499.383,496.488,499.154,496.039,495.151,495.974,494.828,495.284,497.807,495.468,495.611,493.788,495.974,496.175,495.199,494.578
3312.1099,505.001,497.378,498.775,498.708,499.666,500.288,499.111,502.549,504.59,494.466,496.856,493.31,497.143,494.168,501.861,497.611,497.144,496.251,497.363,497.861,493.69,496.237,495.837,496.888,496.679,493.279,495.19,495.188,495.688,496.343
3313.1099,502.267,496.888,499.962,499.833,500.156,502.043,499.24,504.899,506.072,495.185,497.035,493.19,493.793,496.31,497.609,499.514,496.851,497.926,497.163,498.277,496.446,497.079,493.395,498.005,496.497,496.157,497.111,497.674,496.411,496.698
3314.1099,501.531,495.823,499.226,499.573,499.32,500.458,498.397,505.435,505.164,495.574,500.128,494.195,493.814,495.062,494.102,499.697,497.169,498.602,495.471,497.334,497.71,498.081,493.495,497.363,495.114,498.507,496.822,498.389,496.294,496.108
3315.1099,502.115,495.344,496.458,498.153,498.047,496.41,497.498,503.817,503.902,495.827,502.691,495.782,496.439,492.013,494.288,497.652,497.085,496.955,494.059,495.734,496.259,498.57,494.965,495.311,493.622,498.997,494.656,496.706,496.31,495.522
3316.1099,500.104,497.466,494.029,497.79,498.603,495.559,498.349,501.872,506.169,497.682,498.226,496.859,494.345,494.905,496.004,496.348,496.274,493.566,494.545,494.652,494.961,497.358,493.977,493.716,493.629,498.976,495.094,496.127,498.496,495.812
3317.1099,499.186,498.984,494.961,498.009,498.879,496.617,499.609,500.98,507.962,499.025,493.169,496.942,491.315,498.729,497.695,496.021,496.085,492.757,495.592,495.898,494.468,495.858,493.736,493.599,495.336,499.018,496.645,495.895,499.994,496.615
3318.1099,502.658,497.143,499.54,497.757,497.099,497.186,499.667,501.721,505.491,497.728,494.26,496.239,492.502,497.414,498.315,495.259,497.081,496.737,495.63,499.308,494.306,495.841,497.058,495.041,497.616,498.825,496.601,494.627,498.39,497.118
3319.1099,505.027,495.65,500.561,497.315,496.779,499.185,499.443,503.12,503.559,495.621,495.799,496.072,495.037,495.336,497.394,494.268,496.193,498.593,495.475,499.147,493.565,497.285,498.578,496.625,497.466,496.812,495.384,493.801,497.392,496.63
3320.1099,504.562,495.932,497.151,497.323,498.903,501.804,499.488,503.998,503.934,494.502,495.139,496.494,496.409,494.999,495.765,493.411,494.065,496.197,495.521,495.829,493.458,498.871,496.594,498.019,495.308,494.494,494.445,494.236,497.989,495.33
3321.1099,505.044,495.807,496.374,498.368,500.692,500.911,499.442,503.437,503.571,495.218,495.296,496.131,496.156,494.915,495.379,492.502,495.534,494.306,495.299,496.769,496.932,498.527,494.948,500.119,495.38,496.369,495.53,495.417,497.254,494.353
3322.1099,505.472,495.504,497.517,498.986,500.982,498.443,498.972,502.482,502.467,497.071,497.088,496.028,494.953,495.016,495.487,492.711,498.033,494.005,494.994,498.466,499.479,498.023,495.033,500.969,497.051,499.022,497.561,496.529,495.977,494.535
3323.1099,503.49,495.968,496.983,497.603,499.671,498.061,498.023,502.5,501.875,498.648,499.363,497.346,493.988,495.936,494.718,495.749,496.96,494.641,494.981,495.084,495.833,499.563,496.361,498.502,497.699,497.39,498.28,497.044,496.149,496.036
3324.1099,501.561,495.739,496.525,496.176,496.966,497.689,497.376,502.323,501.221,498.87,498.784,496.952,494.295,497.64,494.714,498.752,494.997,497.065,494.971,493.938,492.373,499.541,497.021,495.833,497.272,495.874,496.672,497.88,496.554,497.266
3325.1099,501.127,494.864,497.499,496.203,494.556,496.521,497.888,501.58,500.495,497.84,495.578,494.197,495.414,499.043,496.066,498.757,494.945,499.897,494.683,497.669,492.762,496.32,496.299,495.527,496.578,496.821,493.952,498.718,496.69,496.993
3326.1099,500.486,496.183,498.723,497.213,495.877,497.432,500.037,501.833,500.996,497.23,495.683,493.422,494.965,497.915,496.822,497.334,497.037,498.324,494.154,497.825,492.818,493.193,495.737,497.358,496.718,496.434,494.001,497.119,498.029,495.302
3327.1099,499.104,497.987,498.158,497.995,498.888,499.865,501.526,502.495,501.535,497.03,498.372,494.895,494.873,495.16,496.536,496.151,498.534,494.196,494.415,494.216,492.899,491.998,495.962,498.988,497.021,494.602,496.355,494.153,499.036,494.44
3328.1099,497.741,496.644,494.452,497.458,499.013,501.197,499.28,502.04,500.036,496.074,499.087,496.204,498.444,493.612,496.004,495.968,496.439,493.041,496.421,492.313,495.626,492.89,496.684,497.73,496.129,493.827,497.941,492.935,497.111,496.724
3329.1099,498.49,495.541,491.752,497.013,498.57,501.541,495.778,502.245,498.994,493.852,499.092,497.255,500.427,494.435,496.136,495.983,495.893,494.445,497.469,493.594,496.833,494.256,496.971,495.594,495.491,494.945,498.617,493.903,495.343,497.84
3330.1099,501.722,497.026,493.513,497.484,499.855,501.378,494.215,503.413,500.632,491.509,499.664,497.865,497.291,496.655,496.737,495.371,499.482,496.567,496.087,496.695,494.129,495.038,496.169,494.863,496.535,497.073,498.937,496.306,496.245,495.565
3331.1099,503.678,497.241,498.303,497.064,500.888,500.265,495.683,501.171,503.72,492.874,498.608,496.366,494.095,496.277,495.544,495.982,499.98,498.367,495.403,497.318,492.709,496.274,494.599,495.414,498.82,497.114,498.972,498.664,497.725,495.645
3332.1099,503.196,496.058,502.299,495.69,500.278,498.698,498.635,497.624,505.202,496.965,495.925,494.138,493.414,493.776,494.322,498.021,496.526,498.68,496.313,496.032,494.527,497.457,493.501,495.664,500.125,495.613,497.886,499.211,498.46,497.873
3333.1099,501.926,496.74,501.247,494.952,498.066,497.879,499.917,499.569,502.025,498.8,493.9,494.791,494.548,493.277,497.357,498.586,494.432,496.542,497.168,497.148,497.603,496.786,494.426,493.782,497.9,495.969,494.75,496.696,498.397,496.968
3334.1099,501.565,498.13,498.828,495.051,497.079,497.418,500.015,502.685,499.503,497.71,494.246,497.381,496.214,494.098,500.059,498.01,494.634,493.645,496.183,498.536,498.967,494.658,496.225,493.202,496.654,497.098,493.037,494.369,497.93,495.464
3335.1099,502.344,498.406,498.871,495.764,498.899,496.892,500.156,501.753,501.97,495.473,497.074,499.51,496.972,494.719,497.932,498.324,496.108,492.102,493.603,497.393,497.159,492.521,497.118,496.306,499.651,497.135,495.247,495.154,497.399,496.693
3336.1099,500.885,498.764,497.358,497.286,499.114,497.464,499.662,501.02,502.592,495.454,499.063,499.904,495.553,496.56,496.069,498.386,497.579,492.304,494.836,496.072,495.542,492.147,496.565,497.309,499.635,496.987,496.785,496.42,496.601,497.705
3337.1099,498.731,499.746,494.299,499.139,497.516,499.114,499.568,502.229,500.808,497.613,498.773,498.502,493.536,498.822,496.145,497.777,498.39,493.649,499.033,495.934,496.085,493.587,495.239,495.574,495.053,497.04,496.125,496.567,495.978,497.477
3338.1099,502.446,500.486,494.99,500.02,499.05,500.324,502.359,502.797,504.041,498.162,497.457,496.483,494.878,498.144,494.664,499.024,498.558,494.833,498.409,496.257,498.053,495.055,494.774,496.961,492.301,496.691,496.202,496.228,496.55,497.917
3339.1099,507.093,499.358,497.596,498.871,501.562,501.038,502.811,503.037,508.065,497.475,495.361,495.505,495.922,495.903,492.969,500.187,497.384,495.528,495.966,496.505,498.968,496.603,495.013,499.013,492.563,496.515,496.479,495.999,496.977,496.829
3340.1099,505.43,495.763,498.1,495.819,500.859,501.494,496.444,504.089,505.806,497.32,492.78,496.818,492.288,495.017,493.797,496.898,494.813,495.781,497.335,496.359,497.211,498.542,495.203,497.295,494.233,496.933,495.481,496.223,495.623,492.296
3341.1099,503.038,493.739,498.098,494.44,498.776,500.276,494.774,504.409,501.753,496.555,492.162,499.57,490.657,495.059,495.633,495.257,494.267,495.147,497.518,495.713,496.795,498.711,495.799,495.847,496.15,495.734,495.057,496.653,494.037,490.749
3342.1099,503.627,494.932,498.289,495.926,497.044,497.648,500.995,503.129,500.54,494.665,493.669,502.091,493.874,495.857,497.086,499.726,496.419,494.357,494.389,495.281,498.709,496.937,496.775,496.998,497.123,493.021,495.837,496.713,493.731,494.305
3343.1099,504.432,496.295,496.7,497.146,495.508,496.607,502.496,501.21,503.051,492.923,493.807,502.331,496.18,498.275,498.18,501.283,497.249,495.691,492.913,496.617,498.265,496.361,497.046,498.126,496.049,492.677,495.897,495.706,495.061,496.776
3344.1099,504.503,496.983,495.481,497.018,495.458,497.937,499.554,500.008,505.497,492.484,492.532,500.087,495.551,499.059,498.036,497.746,496.519,497.958,494.429,497.998,495.573,496.514,495.574,498.021,494.99,494.451,495.973,494.99,496.958,497.474
3345.1099,504.016,497.44,497.574,496.01,498.061,500.566,499.427,500.374,503.179,494.024,491.953,496.683,493.388,494.65,495.798,495.587,496.165,498.426,497.363,496.542,493.786,495.301,492.602,496.767,496.612,495.427,497.582,496.263,497.882,498.637
3346.1099,501.511,496.53,497.226,494.597,499.521,502.229,499.96,500.295,499.782,496.855,492.973,494.779,493.492,491.942,493.521,494.328,495.877,497.816,499.292,493.731,494.511,494.449,493.488,495.001,497.322,493.648,497.623,496.92,497.978,497.927
3347.1099,499.195,494.865,492.773,494.177,498.88,502.079,499.541,500.807,500.547,499.066,495.206,495.053,496.639,494.76,493.519,491.915,495.457,497.647,498.773,491.969,496.967,495.142,498.639,493.655,495.44,490.76,495.329,495.96,497.691,495.468
3348.1099,505.654,496.608,493.408,497.436,502.087,502.215,501.788,508.788,508.678,497.545,496.671,494.254,497.437,496.674,496.866,492.216,495.948,498.928,496.576,492.998,497.172,495.769,497.911,493.815,495.438,493.692,495.975,497.081,497.219,497.47
3349.1099,514.255,500.263,497.762,501.361,505.993,502.539,504.486,515.697,515.976,494.209,496.991,492.996,496.468,496.082,500.384,495.674,497.341,498.824,494.59,495.746,495.595,495.564,493.219,494.909,496.946,498.836,498.82,499.795,497.391,501.385
3350.1099,510.055,500.778,497.532,500.113,502.317,501.412,502.079,506.06,509.835,493.996,497.057,494.208,498.187,495.698,499.005,497.254,498.527,493.625,494.772,497.308,495.564,494.804,494.251,495.376,496.356,496.637,498.905,500.371,498.8,499.434
3351.1099,501.761,499.899,497.418,497.792,497.442,499.673,498.515,496.264,502.309,495.924,496.956,494.846,499.449,496.156,495.297,497.511,497.506,491.328,495.592,496.678,495.239,494.552,495.911,495.565,496.233,493.257,497.12,497.675,497.897,496.124
3352.1099,499.036,499.637,501.163,498.51,497.771,498.085,497.757,499.98,503.832,497.233,496.643,493.116,497.318,496.93,493.151,498.863,494.321,496.928,495.532,494.426,493.349,495.429,493.323,496.307,498.229,494.751,495.39,493.587,493.978,496.446
3353.1099,496.166,497.608,500.983,499.041,498.853,495.518,496.858,501.665,503.329,495.967,496.408,494.196,495.021,496.699,493.508,497.465,493.903,500.4,495.668,493.018,493.597,496.519,493.039,497.976,497.554,495.29,493.487,494.2,495.193,497.235
3354.1099,495.855,495.093,497.991,498.877,499.632,494.188,497.651,500.319,501.761,494.361,496.457,497.65,494.791,496.346,495.254,493.425,496.568,498.501,496.368,492.982,495.413,496.661,495.708,499.448,494.736,494.011,492.419,497.789,499.772,496.691
3355.1099,507.361,496.46,500.965,500.335,502.696,498.364,505.255,508.953,510.838,497.16,496.684,497.826,496.761,498.09,496.098,494.806,498.107,496.074,497.107,493.07,494.572,495.033,495.812,498.738,495.125,495.416,494.11,496.354,497.615,495.484
3356.1099,516.158,499.279,502.646,500.846,503.77,502.784,509.877,515.435,518.054,499.462,495.733,496.38,498.632,498.192,496.617,499.353,497.905,495.598,498.193,494.31,494.203,493.372,494.345,497.386,496.565,497.701,496.811,493.944,494.461,495.047
3357.1099,508.967,499.576,496.341,498.383,499.416,501.55,503.509,507.497,510.447,496.697,493.393,496.386,498.446,494.219,497.699,499.294,497.109,497.241,499.496,497.123,497.152,493.479,494.091,497.322,495.875,497.741,498.357,495.854,497.371,496.207
3358.1099,502.223,497.081,494.661,497.756,496.086,497.802,499.266,500.741,501.088,495.803,493.717,496.38,497.732,493.642,497.852,497.842,497.279,498.073,498.839,497.807,497.335,494.489,495.049,497.562,495.635,496.196,499.556,497.119,499.106,497.465
3359.1099,503.122,494.213,499.439,499.097,496.632,496.107,500.916,501.646,498.671,497.896,496.26,496.282,497.197,497.076,496.775,498.337,498.337,496.301,496.765,495.592,493.723,495.691,496.619,497.512,496.14,494.654,499.853,495.814,497.309,497.653
3360.1099,503.551,495.005,498.381,496.942,498.067,499.923,498.949,501.88,501.518,496.432,495.437,497.889,496.148,496.59,495.903,498.187,498.45,492.571,496.738,493.693,492.122,496.961,497.943,497.475,494.524,494.793,497.176,495.065,497.142,496.585
3361.1099,502.425,497.074,494.333,494.474,498.467,504.119,495.354,500.396,504.013,494.522,492.283,498.385,495.505,493.868,496.057,497.092,497.395,492.265,497.503,494.144,493.115,497.488,497.343,496.919,492.413,496.103,494.41,494.983,497.438,495.454
3362.1099,501.676,496.902,495.029,496.188,497.297,502.561,495.868,499.68,501.883,496.917,490.728,495.247,496.182,493.618,497.146,496.776,495.844,498.556,496.644,497.066,494.599,497.056,494.276,495.526,492.733,497.076,495.161,494.586,495.495,495.676
3363.1099,500.319,497.637,498.33,496.575,496.211,499.513,498.622,500.525,500.42,497.6,492.816,494.321,496.407,494.095,497.364,496.313,494.61,500.445,495.846,498.757,494.888,498.407,493.026,495.031,495.072,496.583,497.279,494.651,494.428,497.242
3364.1099,498.65,499.515,500.254,494.238,496.289,498.192,500.508,501.642,501.745,494.374,496.839,496.997,495.922,493.996,496.565,495.129,494.339,495.734,496.519,497.861,494.368,500.63,494.908,495.537,497.616,495.19,497.922,496.159,495.047,499.152
3365.1099,499.143,497.753,497.689,495.178,497.166,497.716,499.207,499.97,501.632,492.588,497.226,497.142,496.834,494.292,496.999,495.544,495.327,496.346,498.329,496.999,495.614,498.03,496.236,494.807,497.908,495.3,495.405,499.524,494.046,499.614
3366.1099,501.03,494.465,494.483,497.515,497.49,498.015,496.462,497.996,500.49,493.014,494.965,495.484,497.486,495.532,498.009,497.641,497.031,499.51,497.945,497.006,496.483,493.966,495.986,494.522,496.991,496.001,493.512,501.492,493.526,498.47
3367.1099,502.04,494.499,496.073,496.528,496.553,499.381,495.753,499.923,500.825,493.847,494.2,495.771,495.629,497.424,497.733,499.04,498.164,497.124,493.152,497.3,493.957,494.878,494.996,496.974,497.049,495.234,496.3,498.763,496.613,496.716
3368.1099,501.771,496.933,498.582,495.393,497.991,501.002,498.161,503.799,501.801,494.869,495.775,496.772,495.436,497.828,496.574,498.212,496.519,495.681,492.203,496.568,492.479,497.974,494.427,497.729,496.731,494.287,496.961,495.897,497.727,495.945
3369.1099,500.288,499.003,498.288,496.203,501.37,501.71,501.633,506.172,502.396,495.835,497.937,497.056,498.023,496.384,495.583,495.436,493.035,497.897,497.044,495.605,494.779,499.101,494.777,495.447,495.637,494.556,493.245,495.815,495.041,496.167
3370.1099,498.011,497.712,495.459,496.669,499.351,500.43,500.878,504.213,502.653,495.956,496.672,496.677,497.923,495.878,495.881,494.583,493.317,496.086,497.062,498.128,498.131,495.961,495.42,495.545,495.912,496.208,493.206,496.118,495.109,494.991
3371.1099,499.315,495.985,494.425,496.969,496.461,499.005,499.447,503.381,503.916,495.512,494.505,495.085,496.029,495.546,497.437,495.873,496.415,492.536,494.027,500.524,499.053,492.993,495.984,497.463,496.981,497.498,495.949,495.537,496.982,493.045
3372.1099,507.686,498.571,499.263,498.413,501.51,499.974,503.65,510.267,507.087,495.459,496.312,492.277,496.361,493.518,499.208,495.453,497.534,494.189,496.047,496.782,495.507,496.155,496.167,497.518,496.893,496.44,495.757,494.078,496.217,492.759
3373.1099,511.069,500.614,501.905,498.855,505.068,500.261,504.845,511.97,507.499,496.383,497.287,492.786,496.118,494.37,499.198,495.088,495.695,496.131,499.03,492.89,492.648,498.521,494.951,497.805,496.404,495.404,494.966,492.68,497.423,494.834
3374.1099,503.89,498.847,497.833,497.205,500.95,498.201,499.356,502.927,502.814,497.571,494.96,496.903,493.713,498.565,497.378,497.208,493.253,494.643,498.726,493.397,493.737,496.136,492.829,499.345,496.404,496.091,495.727,492.934,501.838,497.907
3375.1099,498.883,497.316,494.372,495.841,497.291,497.176,498.696,499.033,497.483,496.473,495.246,495.997,492.875,496.961,497.356,497.729,495.895,493.707,496.669,494.6,495.331,496.044,493.066,498.678,496.644,496.963,496.006,496.76,500.967,498.145
3376.1099,498.955,497.025,493.967,495.932,497.379,497.917,501.496,501.823,495.861,494.549,497.009,492.539,494.771,492.153,498.485,496.101,499.946,493.997,495.044,494.982,495.973,497.535,495.333,496.168,496.117,497.464,495.529,500.451,495.82,496.131
3377.1099,499.213,496.452,494.742,497.114,499.353,498.838,498.38,502.129,500.144,495.421,494.986,495.188,497.853,493.596,497.561,497.186,497.239,493.629,495.499,495.242,496.153,495.298,496.876,494.819,494.105,497.826,495.346,498.25,493.974,495.405
3378.1099,500.569,495.925,496.548,497.335,499.755,498.893,495.329,500.709,504.709,497.403,493.613,497.42,498.864,496.256,496.358,499.566,494.375,493.638,496.764,495.596,495.89,495.116,497.666,494.432,493.809,497.2,494.756,495.899,495.582,496.341
3379.1099,503.602,495.929,498.691,495.698,497.377,498.33,497.477,500.692,504.854,498.148,496.069,494.624,496.782,495.335,496.685,499.371,496.798,494.889,497.206,495.945,495.461,499.854,498.079,494.538,496.353,495.72,493.43,497.355,498.021,497.773
3380.1099,504.653,496.048,498.452,494.535,496.224,499.39,498.805,503.287,502.647,497.448,497.169,495.124,495.82,495.46,497.277,496.929,498.541,496.067,496.355,495.948,495.897,500.121,497.632,496.029,496.64,495.963,492.896,496.175,498.125,497.637
3381.1099,503.213,495.622,496.633,494.485,497.317,500.971,498.441,505.941,501.41,496.521,496.49,498.765,496.466,496.937,497.097,494.065,497.656,496.101,494.694,495.955,496.911,496.268,497.399,497.098,495.838,497.014,494.598,492.723,495.811,496.158
3382.1099,501.573,494.235,496.495,494.549,498.7,499.953,499.962,504.443,503.701,496.955,497.565,498.45,496.241,496.347,495.882,493.181,496.507,494.749,493.414,496.632,497.169,496.448,499.079,494.741,499.214,495.713,498.846,492.867,493.774,495.261
3383.1099,500.249,493.519,497.051,494.478,498.88,499.05,500.94,502.308,505.545,496.756,498.495,496.105,496.837,495.472,494.904,494.009,495.945,494.04,493.759,496.964,496.197,498.943,499.889,493.004,501.428,494.455,500.957,494.833,495.233,494.952
3384.1099,499.438,494.673,496.946,494.782,497.764,500.294,499.453,502.791,503.887,494.886,497.083,495.312,499.087,496.368,494.978,495.066,495.96,495.286,495.563,496.282,494.683,499.675,497.92,494.995,498.179,495.819,498.491,495.739,499.759,495.048
3385.1099,500.029,496.358,497.332,496.853,497.795,499.809,499.291,502.63,502.641,495.036,494.871,496.01,498.787,497.554,494.818,496.579,495.948,496.53,495.724,495.941,495.04,497.464,496.557,496.394,495.64,498.317,497.546,496.299,499.044,496.4
3386.1099,501.736,497.431,497.989,498.602,499.274,497.683,500.099,501.172,502.958,497.236,494.645,496.954,495.519,498.006,494.841,497.737,495.216,496.964,494.922,496.032,496.815,494.651,496.166,496.039,495.903,498.846,498.915,495.816,494.36,497.937
3387.1099,503.167,497.356,497.506,496.006,500.248,497.672,498.197,500.664,502.864,497.968,498.676,496.627,492.874,497.707,496.684,495.911,493.559,497.078,496.623,495.42,497.225,495.485,494.389,496.151,496.311,494.769,498.258,492.846,494.831,497.398
3388.1099,503.435,496.254,497.001,494.079,499.088,498.589,497.87,501.104,502.444,496.657,501.56,495.933,493.405,497.528,498.033,493.992,493.864,496.244,497.268,494.304,497.009,497.804,493.62,495.82,496.561,492.726,496.856,492.43,496.476,497.156
